"","census_tract_code","year","arrests_B","arrests_W","arrests_total","state","county","ct_pop","ct_white","ct_black","pct_white","pct_black","Black_per_arrest","White_per_arrest","total_per_arrest","Total_arest_over_total_pop","Black_arest_over_Black_pop","White_arest_over_white_pop","SIR_arrests","SIR_B","SIR_W"
"258",12001,2015,22,89,111,37,129,6819,6176,368,0.905704649,0.053966857,19.8919891989199,80.1980198019802,100,1.62778079218665,5.97663678348275,1.44103884328298,0.476224576875352,0.526799806925139,0.659130918606221
"259",12001,2016,15,71,86,37,129,6776,5918,471,0.873376623,0.069510035,17.5377468060395,82.5783972125435,100,1.26916662977229,3.18403735937168,1.19970936618171,0.371307214606334,0.280781554295817,0.548729527935208
"260",12001,2017,15,67,84,37,129,7105,6291,496,0.885432794,0.069809993,17.9548156956005,79.7859690844233,100,1.18224937017072,3.02358395484781,1.06499658247365,0.345885391841618,0.266654416694072,0.487135704052432
"261",12001,2018,18,41,60,37,129,7406,6557,261,0.885363219,0.035241696,30.1164725457571,68.3860232945092,100,0.810142990237777,6.89391037916507,0.625276417928657,0.237023729523927,0.607122904253674,0.286013364750234
"262",12004,2010,0,4,4,37,129,3860,3636,39,0.941968912,0.010103627,2.4390243902439,100,100,0.103624258438901,0,0.110007975578229,0.0303067518260629,0,0.0502921791268666
"263",12004,2011,1,16,17,37,129,4016,3756,42,0.935258964,0.010458167,6.4327485380117,94.1520467836257,100,0.423296232663529,2.37529691211401,0.425973749367695,0.123804008188803,0.205979336613976,0.194749423945657
"264",12004,2012,1,12,13,37,129,3858,3668,18,0.950751685,0.00466563,8.3969465648855,92.3664122137405,100,0.336953422669189,5.52486187845304,0.327144843379406,0.0985479658694977,0.467771613871011,0.14956191585376
"265",12004,2013,4,13,17,37,129,3750,3437,58,0.916533333,0.015466667,23.9766081871345,76.6081871345029,100,0.453321244766806,6.88468158347676,0.378225829914754,0.132578990426806,0.600039339297054,0.172900616929565
"266",12004,2014,2,9,11,37,129,3705,3460,39,0.933873144,0.010526316,18.9189189189189,81.981981981982,100,0.296888073196405,5.1150895140665,0.260108089361579,0.0868275232727085,0.442945973339762,0.118905781878907
"267",12004,2015,0,7,7,37,129,3790,3566,32,0.940897098,0.008443272,1.40845070422535,100,100,0.184691696789003,0,0.196292868960489,0.0540156316010441,0,0.0897367464765362
"268",12004,2016,0,7,7,37,129,3633,3363,81,0.925681255,0.022295623,1.40845070422535,100,100,0.192672923949244,0,0.208141298207011,0.0563480366749829,0,0.0951461425602247
"269",12004,2017,1,8,9,37,129,3587,3414,83,0.951770282,0.023139113,12.0879120879121,89.010989010989,100,0.250899054946893,1.20336943441637,0.234322368999151,0.0733757909946955,0.10530194261873,0.107116235546616
"270",12004,2018,0,7,7,37,129,3740,3561,45,0.952139037,0.012032086,1.40845070422535,100,100,0.187160771102377,0,0.196568476032687,0.0547372010333564,0,0.08986258408791
"271",12006,2010,10,45,56,37,129,3789,3478,258,0.917920296,0.068091845,18.0035650623886,80.3921568627451,100,1.47792351745797,3.87446726075165,1.29380983870504,0.432239012036319,0.341199103179361,0.591456035656572
"272",12006,2011,10,63,73,37,129,3601,3211,336,0.891696751,0.093307415,13.8166894664843,86.3201094391245,100,2.02715836827636,2.9753049687593,1.96194450499829,0.592847207523772,0.262199848975798,0.896793216024449
"273",12006,2012,3,52,55,37,129,3578,3205,324,0.895751817,0.090553382,5.62613430127042,94.5553539019964,100,1.53712864369358,0.925640234495526,1.62241427724564,0.449534601575282,0.0815653654493215,0.741594026358315
"274",12006,2013,19,57,76,37,129,3720,3396,280,0.912903226,0.075268817,25.0985545335085,75.0328515111695,100,2.04295583452058,6.78329168154231,1.67839580695504,0.597482204789328,0.597502325625737,0.767242979732661
"275",12006,2014,3,49,52,37,129,3949,3412,429,0.864016207,0.108635097,5.95009596928983,94.2418426103647,100,1.31675571649237,0.699137730132836,1.43606576595059,0.385114909066024,0.0616428347943959,0.65647100366027
"276",12006,2015,10,37,48,37,129,4002,3499,272,0.874312844,0.067966017,20.997920997921,77.1309771309771,100,1.19937033057645,3.67511944138184,1.0574147637964,0.350786228213859,0.323694230903146,0.483393425467694
"277",12006,2016,23,46,70,37,129,4184,3652,245,0.872848948,0.058556405,32.9529243937233,65.7631954350927,100,1.67300016730002,9.38392492860057,1.25954930040251,0.489326292534341,0.826248566700156,0.575829343344959
"278",12006,2017,19,43,63,37,129,4387,3792,279,0.864372008,0.063596991,30.2694136291601,68.3042789223455,100,1.4360283558615,6.80759584378359,1.13393634134121,0.420028878779981,0.599637152210832,0.518426183909178
"279",12006,2018,7,45,52,37,129,4536,3831,299,0.84457672,0.065917108,13.6276391554702,86.5642994241843,100,1.14635920724852,2.3403543965229,1.17459737412231,0.335309644378799,0.206185289735554,0.537022514054497
"280",12007,2010,13,23,37,37,129,3611,3523,24,0.975630019,0.006646358,35.3099730458221,62.2641509433962,100,1.02461853728781,53.9419087136929,0.652834151741364,0.299652739297863,4.61473933692302,0.298443425357526
"281",12007,2011,14,46,60,37,129,3588,3456,67,0.963210702,0.018673356,23.4608985024958,76.7054908485857,100,1.67219419748613,20.8643815201192,1.33098000636556,0.489035715539967,1.82170047112534,0.608443136088093
"282",12007,2012,5,32,38,37,129,3777,3480,80,0.921366164,0.021180831,13.3858267716535,84.251968503937,100,1.00606285245294,6.24219725343321,0.919513807074509,0.294236189032214,0.54603820652007,0.4203495572675
"283",12007,2013,20,23,43,37,129,3714,3472,69,0.934841142,0.018578352,46.6357308584687,53.5962877030162,100,1.15775019520207,28.9435600578871,0.662423317300769,0.338594833544017,2.52794996359822,0.302821471153096
"284",12007,2014,16,40,57,37,129,4132,3878,75,0.938528558,0.018151016,28.1961471103328,70.2276707530648,100,1.37944386631495,21.3049267643142,1.03143291818158,0.403462253649386,1.86245444987179,0.471574811250229
"285",12007,2015,5,33,38,37,129,4260,4048,62,0.950234742,0.014553991,13.3858267716535,86.8766404199475,100,0.891997840426281,8.05152979066023,0.815197253032287,0.260898511578908,0.702338631933923,0.37272914389466
"286",12007,2016,12,28,40,37,129,4096,3870,94,0.944824219,0.022949219,30.1745635910224,70.074812967581,100,0.976538658724152,12.7523910733262,0.723495516911708,0.2856180888207,1.11712908827363,0.330783943884329
"287",12007,2017,6,34,40,37,129,4154,4010,144,0.965334617,0.034665383,15.211970074813,85.0374064837905,100,0.962904118822368,4.16377515614157,0.847859155632029,0.281632969555323,0.365800949184366,0.387658947054466
"288",12007,2018,12,42,55,37,129,4413,4116,297,0.932698844,0.067301156,21.9600725952813,76.4065335753176,100,1.2462894563912,4.03904409289801,1.02038337260999,0.364532877658365,0.355833644078196,0.466554028894809
"289",12008,2010,1,28,29,37,129,5549,4240,567,0.76410164,0.102180573,3.78006872852234,96.5635738831615,100,0.52260726964733,0.176335743255158,0.660361783920191,0.152879814479693,0.0155543843576489,0.30194949225851
"290",12008,2011,5,25,31,37,129,5578,4345,525,0.77895303,0.094119756,16.3987138263666,80.7073954983923,100,0.555744787651709,0.952199581032184,0.575360751190997,0.162574058706179,0.0839832250724052,0.263089596391481
"291",12008,2012,18,27,45,37,129,5689,4194,670,0.737212164,0.117771137,40.1330376940133,60.0886917960089,100,0.790986271993813,2.6861662438442,0.643761474452207,0.2313923986873,0.236994053147872,0.294355618769313
"292",12008,2013,5,29,34,37,129,5653,4354,591,0.770210508,0.104546259,14.9560117302053,85.3372434017595,100,0.60143991792114,0.845880561664693,0.666038905858846,0.175942604894458,0.074618384428444,0.304553759354539
"293",12008,2014,4,23,27,37,129,5266,4239,584,0.804975313,0.110900114,15.1291512915129,85.239852398524,100,0.512713393213194,0.684814244136278,0.542567997924088,0.149981426394026,0.0604091457006308,0.248088388383662
"294",12008,2015,11,24,35,37,129,5544,4577,592,0.825577201,0.106782107,31.6239316239316,68.6609686609687,100,0.631301744196533,1.85779429150481,0.524349478927705,0.184676438352265,0.163883560824989,0.239776680196671
"295",12008,2016,5,27,32,37,129,5514,4522,780,0.820094305,0.141458107,15.8878504672897,84.4236760124611,100,0.580330425636096,0.640943468786053,0.597067734017381,0.169765187420634,0.0565582280374706,0.273026337006178
"296",12008,2017,3,29,36,37,129,5625,4628,749,0.822755556,0.133155556,8.58725761772853,80.6094182825485,100,0.63998862242449,0.40048057669203,0.62660703096303,0.187219008655797,0.035337799149117,0.286540518688685
"297",12008,2018,4,16,20,37,129,5994,4854,894,0.80980981,0.149149149,20.3980099502488,80.0995024875622,100,0.333661433743181,0.447377250866793,0.329618260851651,0.0976106328794521,0.0394825790636699,0.150737596271512
"298",12009,2010,20,42,62,37,129,6972,5755,787,0.825444636,0.112880092,32.3671497584541,67.7938808373591,100,0.889258616485707,2.54097319273282,0.729787492832444,0.260164428346124,0.224222931268289,0.333786985126062
"299",12009,2011,15,54,69,37,129,7020,5805,934,0.826923077,0.133048433,21.8523878437048,78.2923299565847,100,0.982891981595704,1.60582378760304,0.930216533737576,0.287558910752898,0.141724777270532,0.425461184671084
"300",12009,2012,18,34,53,37,129,7197,5905,889,0.820480756,0.12352369,34.0866290018832,64.2184557438795,100,0.736407719776021,2.02451917669553,0.575773483937613,0.215448596583966,0.178669891765611,0.263349937185356
"301",12009,2013,13,40,54,37,129,7079,6142,704,0.867636672,0.099449075,24.2144177449168,74.1219963031423,100,0.76280883163114,1.84632864649908,0.65124306019114,0.223171230113104,0.162906365970156,0.297877269008155
"302",12009,2014,9,15,24,37,129,7090,6320,559,0.891396333,0.078843441,37.7593360995851,62.655601659751,100,0.338500162197994,1.60972992309068,0.237338016803532,0.0990333898104784,0.141989725450574,0.108560159822276
"303",12009,2015,10,45,55,37,129,6957,6312,390,0.907287624,0.056058646,18.3303085299456,81.8511796733212,100,0.790559284759454,2.56344527044348,0.712916462033238,0.231288424826407,0.225977294642649,0.32609295662117
"304",12009,2016,30,32,62,37,129,7038,6474,225,0.919863598,0.031969309,48.4702093397746,51.6908212560386,100,0.880919566360239,13.3274100399822,0.494277196830447,0.257725707889004,1.17313784701775,0.22608984353249
"305",12009,2017,12,24,36,37,129,7154,6725,98,0.940033548,0.01369863,33.5180055401662,66.7590027700831,100,0.503207950685621,12.2324159021407,0.356872016772985,0.147221692563318,1.07193929370663,0.163242852733434
"306",12009,2018,0,30,30,37,129,7402,6817,189,0.920967306,0.02553364,0.332225913621262,100,100,0.40529039056484,0,0.44006982441214,0.118575882607194,0,0.201301573642898
"307",12010,2010,3,29,32,37,129,4878,4709,125,0.965354654,0.025625256,9.65732087227414,90.6542056074766,100,0.655993112072323,2.39808153477218,0.615828926971183,0.191886121251638,0.21050627146562,0.281616491677596
"308",12010,2011,2,33,36,37,129,4753,4617,77,0.971386493,0.016200295,5.81717451523546,91.6897506925208,100,0.757400433401359,2.59403372243839,0.714734357063958,0.221545646082565,0.226828456992359,0.326839425199215
"309",12010,2012,0,21,21,37,129,4782,4525,101,0.946256796,0.02112087,0.4739336492891,100,100,0.439137617364756,0,0.464078141919516,0.128451706052768,0,0.212213172880837
"310",12010,2013,3,20,23,37,129,5113,4774,162,0.933698416,0.031683943,13.4199134199134,87.012987012987,100,0.449824959417966,1.85070943861814,0.418927127626149,0.131582882099151,0.162688406254958,0.191576440404553
"311",12010,2014,2,28,30,37,129,5086,4696,163,0.923318915,0.032048761,6.97674418604651,93.3554817275748,100,0.589842905172922,1.22624156958921,0.596239432720768,0.172540451931901,0.107797131617506,0.272657565061589
"312",12010,2015,1,9,10,37,129,5252,4849,176,0.923267327,0.033511043,10.8910891089109,90.0990099009901,100,0.190400030464005,0.56785917092561,0.185601451815801,0.055696667365219,0.0499373025028841,0.0848772457416642
"313",12010,2016,2,13,15,37,129,5155,4720,182,0.915615907,0.035305529,13.9072847682119,86.7549668874172,100,0.290973986925569,1.09829763866008,0.275417893688693,0.0851161487949454,0.0965979383807541,0.125947952856152
"314",12010,2017,1,8,9,37,129,5471,5001,185,0.914092488,0.033814659,12.0879120879121,89.010989010989,100,0.164500740253331,0.540248514316586,0.159964807742297,0.0481215275011868,0.0475194645134831,0.073155424406693
"315",12010,2018,0,5,5,37,129,5362,4788,217,0.892950392,0.040469974,1.96078431372549,100,100,0.0932470487309077,0,0.104425555021825,0.0272773442155817,0,0.0477542025947043
"316",12101,2010,13,45,58,37,129,7735,6605,461,0.853910795,0.059599224,22.5473321858864,77.6247848537005,100,0.749828702925625,2.8193450444589,0.681291729118408,0.21938112415698,0.24861253089522,0.311637382270703
"317",12101,2011,2,40,42,37,129,7983,6644,549,0.832268571,0.068771139,4.98812351543943,95.249406175772,100,0.526111410354374,0.364232380258605,0.602037898285697,0.15392878677064,0.0321270899285698,0.275386083003051
"318",12101,2012,12,37,49,37,129,8267,6875,541,0.831619693,0.06544091,24.6435845213849,75.5600814663951,100,0.592710865962671,2.21770467566069,0.538173990196506,0.173416451635524,0.195608355811116,0.246178822032695
"319",12101,2013,4,23,27,37,129,8102,6677,478,0.824117502,0.058997778,15.1291512915129,85.239852398524,100,0.333246935979561,0.836645053336122,0.344460918662294,0.097501331909949,0.0737806066466817,0.15756492926009
"320",12101,2014,6,28,34,37,129,8381,6789,752,0.810046534,0.089726763,17.8885630498534,82.4046920821114,100,0.40567467277565,0.797766254487435,0.4124258001797,0.118693604932052,0.0703939785667617,0.188655829704221
"321",12101,2015,9,25,35,37,129,8463,6638,797,0.78435543,0.094174643,25.9259259259259,71.5099715099715,100,0.413560043010244,1.1290929619872,0.376613790090538,0.121001127300275,0.0996357191208462,0.172271768311458
"322",12101,2016,8,44,52,37,129,8561,6853,770,0.800490597,0.089942764,15.5470249520154,84.6449136276392,100,0.607398581957926,1.03882612647708,0.642045205819264,0.177715897125736,0.0916670541370559,0.293692384093101
"323",12101,2017,5,12,17,37,129,9000,7088,830,0.787555556,0.092222222,29.8245614035088,70.7602339181286,100,0.188886790146776,0.602337067823154,0.16929783722013,0.055266388233569,0.0531547279595811,0.0774440199799069
"324",12101,2018,9,21,30,37,129,9076,7272,967,0.801234024,0.106544733,30.2325581395349,70.0996677740864,100,0.330538447130375,0.930617309481956,0.288774906835715,0.0967125025580655,0.0821356009569304,0.13210001517835
"325",12103,2010,0,3,3,37,129,4312,4051,153,0.939471243,0.035482375,3.2258064516129,100,100,0.0695716704158067,0,0.0740539606526622,0.0203490295438822,0,0.0338594025386368
"326",12103,2011,0,4,4,37,129,4169,3958,182,0.949388343,0.043655553,2.4390243902439,100,100,0.0959439687222662,0,0.101058588716809,0.0280620369208649,0,0.046205424372333
"327",12103,2012,0,1,1,37,129,4246,3926,279,0.924634951,0.065708902,9.09090909090909,100,100,0.023551023291962,0,0.0254705687578004,0.00688837260637582,0,0.0116453991217363
"328",12103,2013,2,0,2,37,129,4087,3886,165,0.950819672,0.040371911,100,4.76190476190476,100,0.0489344523011426,1.21138703815869,0,0.0143123299764183,0.106497457367857,0
"329",12103,2014,0,2,2,37,129,4233,4118,98,0.972832506,0.023151429,4.76190476190476,100,100,0.0472466986369327,0,0.0485660863019354,0.013819025850594,0,0.022206080378416
"330",12103,2015,0,1,1,37,129,4072,3872,146,0.950884086,0.035854617,9.09090909090909,100,100,0.0245573536995653,0,0.0258257792928902,0.00718250717288834,0,0.0118076173626255
"331",12103,2016,0,0,0,37,129,4310,4120,92,0.955916473,0.021345708,100,100,100,0,0,0,0,0,0
"332",12103,2017,0,0,0,37,129,4454,4276,87,0.960035923,0.019533004,100,100,100,0,0,0,0,0,0
"333",12103,2018,0,0,0,37,129,4463,4198,95,0.940622899,0.02128613,100,100,100,0,0,0,0,0,0
"334",12104,2010,0,0,0,37,129,5067,4366,409,0.861653839,0.080718374,100,100,100,0,0,0,0,0,0
"335",12104,2011,0,0,0,37,129,5175,4558,182,0.880772947,0.035169082,100,100,100,0,0,0,0,0,0
"336",12104,2012,0,4,4,37,129,5273,4412,453,0.836715342,0.08590935,2.4390243902439,100,100,0.0758567066810794,0,0.0906597765236509,0.0221899902032311,0,0.0414557593777267
"337",12104,2013,0,1,1,37,129,5349,4473,430,0.836231071,0.080388858,9.09090909090909,100,100,0.0186947336935185,0,0.0223558605888534,0.00546872034997688,0,0.0102227473454187
"338",12104,2014,0,0,0,37,129,5606,4801,389,0.856403853,0.069389939,100,100,100,0,0,0,0,0,0
"339",12104,2015,0,0,0,37,129,5723,5173,375,0.903896558,0.065525074,100,100,100,0,0,0,0,0,0
"340",12104,2016,0,4,4,37,129,6322,5710,381,0.903195191,0.060265739,2.4390243902439,100,100,0.0632701159424875,0,0.0700513125864696,0.0185097421325567,0,0.0320395641433121
"341",12104,2017,0,0,0,37,129,6625,6252,106,0.943698113,0.016,100,100,100,0,0,0,0,0,0
"342",12104,2018,0,2,2,37,129,6506,6171,107,0.948509069,0.016446357,4.76190476190476,100,100,0.0307403821029495,0,0.0324091328936494,0.00899324632789668,0,0.0148239231002041
"343",12105,2010,0,0,0,37,129,10558,9134,633,0.865125971,0.059954537,100,100,100,0,0,0,0,0,0
"344",12105,2011,0,15,15,37,129,11261,9929,648,0.881715656,0.057543735,0.662251655629139,100,100,0.133201907451315,0,0.151071094056863,0.0389760048746063,0,0.0691188181577683
"345",12105,2012,0,3,3,37,129,11024,9964,541,0.903846154,0.049074746,3.2258064516129,100,100,0.0272131058317686,0,0.0301080880360494,0.00796274200075399,0,0.0137752279466855
"346",12105,2013,0,3,3,37,129,11632,9868,1054,0.848349381,0.090612105,3.2258064516129,100,100,0.0257906998736256,0,0.0304009890455103,0.00754663735207615,0,0.0139091769491395
"347",12105,2014,0,0,0,37,129,12169,10170,974,0.835730134,0.080039444,100,100,100,0,0,0,0,0,0
"348",12105,2015,2,8,10,37,129,12229,10224,1331,0.836045466,0.108839643,20.7920792079208,80.1980198019802,100,0.0817721663900042,0.150251671549846,0.0782464960240999,0.0239277029204674,0.0132640377510821,0.0358002018825205
"349",12105,2016,1,2,3,37,129,11838,9770,1291,0.825308329,0.109055584,35.4838709677419,67.741935483871,100,0.0253419045285983,0.0774533343660445,0.0204706195433005,0.00741534633759082,0.00683736308385828,0.0093657536548261
"350",12105,2017,1,4,5,37,129,11874,9594,1414,0.80798383,0.119083712,21.5686274509804,80.3921568627451,100,0.0421084545355016,0.0707163566933032,0.0416922900532619,0.0123214496279305,0.00624297084328082,0.0190749691768224
"351",12105,2018,3,1,4,37,129,11309,10007,627,0.884870457,0.055442568,75.609756097561,26.8292682926829,100,0.035369746487342,0.478392600861107,0.00999290503742343,0.0103494980387643,0.0422040614697323,0.00457202098789142
"352",12201,2010,1,0,1,37,129,2797,2797,0,1,0,100,9.09090909090909,100,0.0357513138607844,1000,0,0.0104531986005811,10,0
"353",12201,2011,0,0,0,37,129,2984,2965,19,0.993632708,0.006367292,100,100,100,0,0,0,0,0,0
"354",12201,2012,0,0,0,37,129,2874,2798,20,0.973556019,0.006958942,100,100,100,0,0,0,0,0,0
"355",12201,2013,0,0,0,37,129,2978,2909,10,0.976830087,0.003357958,100,100,100,0,0,0,0,0,0
"356",12201,2014,0,1,1,37,129,2952,2900,10,0.982384824,0.003387534,9.09090909090909,100,100,0.0338741912536838,0,0.0344815696010482,0.00990487849579504,0,0.0157589682254584
"357",12201,2015,1,1,2,37,129,2873,2834,0,0.986425339,0,52.3809523809524,52.3809523809524,100,0.0696112213288782,1000,0.0352845700575138,0.0203539192393692,10,0.0161253813217978
"358",12201,2016,0,1,1,37,129,2719,2632,0,0.968002942,0,9.09090909090909,100,100,0.0367768747011879,0,0.0379924774894571,0.010752747245725,0,0.0173608190271551
"359",12201,2017,0,0,0,37,129,2775,2705,0,0.974774775,0,100,100,100,0,0,0,0,0,0
"360",12201,2018,0,1,1,37,129,2822,2718,0,0.963146704,0,9.09090909090909,100,100,0.0354346054356685,0,0.0367904050623597,0.0103606900218645,0,0.0168124303997431
"361",12202,2010,0,0,0,37,129,2868,2722,133,0.949093445,0.04637378,100,100,100,0,0,0,0,0,0
"362",12202,2011,0,2,2,37,129,2713,2586,114,0.953188352,0.042019904,4.76190476190476,100,100,0.0737164129593454,0,0.0773365299099029,0.0215530042277362,0,0.035338178368227
"363",12202,2012,0,0,0,37,129,2881,2708,132,0.939951406,0.045817425,100,100,100,0,0,0,0,0,0
"364",12202,2013,0,0,0,37,129,2839,2653,131,0.934483973,0.046143008,100,100,100,0,0,0,0,0,0
"365",12202,2014,0,0,0,37,129,2936,2640,100,0.899182561,0.034059946,100,100,100,0,0,0,0,0,0
"366",12202,2015,0,1,1,37,129,3097,2755,132,0.889570552,0.042621892,9.09090909090909,100,100,0.0322882696716283,0,0.0362963231824616,0.00944157485487158,0,0.016587011846837
"367",12202,2016,0,1,1,37,129,3329,3090,0,0.928206669,0,9.09090909090909,100,100,0.0300381484485296,0,0.0323614122520307,0.00878416384759297,0,0.0147914034633385
"368",12202,2017,0,0,0,37,129,3341,3088,6,0.924274169,0.00179587,100,100,100,0,0,0,0,0,0
"369",12202,2018,0,0,0,37,129,3372,3167,7,0.939205219,0.002075919,100,100,100,0,0,0,0,0,0
"370",12203,2010,0,0,0,37,129,1660,1602,6,0.965060241,0.003614458,100,100,100,0,0,0,0,0,0
"371",12203,2011,0,0,0,37,129,1770,1652,13,0.933333333,0.007344633,100,100,100,0,0,0,0,0,0
"372",12203,2012,0,2,2,37,129,1916,1764,11,0.920668058,0.005741127,4.76190476190476,100,100,0.104378685872345,0,0.113372257808514,0.0305047496504545,0,0.0517626696167057
"373",12203,2013,0,0,0,37,129,2001,1868,14,0.933533233,0.006996502,100,100,100,0,0,0,0,0,0
"374",12203,2014,0,0,0,37,129,2388,2116,10,0.886097152,0.004187605,100,100,100,0,0,0,0,0,0
"375",12203,2015,2,0,2,37,129,2286,2238,10,0.979002625,0.004374453,100,4.76190476190476,100,0.0874852368662788,19.8019801980198,0,0.0255737237756067,1.62323360180708,0
"376",12203,2016,0,0,0,37,129,2335,2307,5,0.988008565,0.002141328,100,100,100,0,0,0,0,0,0
"377",12203,2017,0,0,0,37,129,2295,2284,0,0.995206972,0,100,100,100,0,0,0,0,0,0
"378",12203,2018,1,0,1,37,129,2271,2256,0,0.99339498,0,100,9.09090909090909,100,0.0440315265730263,1000,0,0.012871210656948,10,0
"379",12300,2010,0,2,2,37,129,6150,5631,395,0.915609756,0.064227642,4.76190476190476,100,100,0.0325197964260744,0,0.035517039299604,0.00951358336210082,0,0.0162443487332616
"380",12300,2011,0,3,3,37,129,6817,6359,346,0.932815021,0.050755464,3.2258064516129,100,100,0.044006982441214,0,0.0471764872387602,0.0128747090182447,0,0.0215789669909646
"381",12300,2012,1,0,1,37,129,6947,6540,288,0.94141356,0.041456744,100,9.09090909090909,100,0.0143944955449036,0.347101700798334,0,0.00421129486238286,0.0305766204050891,0
"382",12300,2013,0,5,5,37,129,6991,6622,273,0.947217852,0.039050207,1.96078431372549,100,100,0.0715195033685686,0,0.0755047492487277,0.0209240043999912,0,0.034537544370324
"383",12300,2014,1,1,2,37,129,7359,6716,582,0.912623998,0.079086832,52.3809523809524,52.3809523809524,100,0.0271772363468359,0.171791788352517,0.0148895936629889,0.00795123119976715,0.0151541056700399,0.00681089428222102
"384",12300,2015,0,3,3,37,129,7462,6924,450,0.927901367,0.060305548,3.2258064516129,100,100,0.0402031599683735,0,0.0433269305758149,0.0117622818614896,0,0.0198192815898971
"385",12300,2016,1,2,3,37,129,7846,7343,379,0.9358909,0.048304869,35.4838709677419,67.741935483871,100,0.0382355565185251,0.263782643102084,0.0272364532690553,0.0111868253259777,0.0232520752046117,0.0124593834525632
"386",12300,2017,0,2,2,37,129,8339,7595,610,0.910780669,0.073150258,4.76190476190476,100,100,0.0239834034847885,0,0.026332767178839,0.00701712967325646,0,0.0120462335495816
"387",12300,2018,1,2,3,37,129,8823,7942,694,0.900147342,0.078658053,35.4838709677419,67.741935483871,100,0.0340016547471977,0.144071459443884,0.0251822565820123,0.00994848191259085,0.012711595083488,0.0115202155072911
"388",980100,2010,0,0,0,37,129,0,0,0,0,0,100,100,100,0,0,0,0,0,0
"389",980100,2011,12,0,12,37,129,0,0,0,0,0,100,0.826446280991736,100,12000,12000,0,120,120,0
"390",980100,2012,0,2,2,37,129,0,0,0,0,0,4.76190476190476,100,100,2000,0,2000,20,0,20
"391",980100,2013,0,1,1,37,129,0,0,0,0,0,9.09090909090909,100,100,1000,0,1000,10,0,10
"392",980100,2014,0,1,1,37,129,0,0,0,0,0,9.09090909090909,100,100,1000,0,1000,10,0,10
"393",980100,2015,0,0,0,37,129,0,0,0,0,0,100,100,100,0,0,0,0,0,0
"394",980100,2016,0,0,0,37,129,0,0,0,0,0,100,100,100,0,0,0,0,0,0
"395",980100,2017,0,0,0,37,129,0,0,0,0,0,100,100,100,0,0,0,0,0,0
"396",980100,2018,0,3,3,37,129,0,0,0,0,0,3.2258064516129,100,100,3000,0,3000,30,0,30
